1404,10823,10820,1.00,3.00,1.00,1.00,1.00,2.00,1.00
1405,10820,10819,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1406,10815,10807,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1407,10807,10785,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1408,10785,10781,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1409,10781,10780,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1410,10780,10773,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1411,10773,10768,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1412,10764,10768,8.00,1.00,1.00,1.00,1.00,1.00,1.00
1413,10768,10772,8.00,1.00,1.00,1.00,1.00,1.00,1.00
1414,10769,10773,8.00,1.00,1.00,1.00,1.00,1.00,1.00
1415,10773,10775,8.00,1.00,1.00,1.00,1.00,1.00,1.00
1416,10510,10518,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1417,10001,10003,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1418,10003,10012,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1419,10012,10016,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1420,10016,10021,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1421,10021,10023,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1422,10023,10026,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1423,10026,10028,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1424,10028,10031,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1425,10031,10034,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1426,10034,10087,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1427,10087,10095,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1428,10095,10121,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1429,10121,10124,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1430,10124,10125,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1431,10125,10133,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1432,10133,10134,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1433,10134,10138,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1434,10138,10141,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1435,10141,10155,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1436,10155,10172,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1437,10172,10173,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1438,10173,10188,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1439,10188,10189,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1440,10189,10194,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1441,10194,10199,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1442,10199,10213,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1443,10213,10215,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1444,10215,10220,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1445,10220,10221,1.00,3.00,2.00,2.00,1.00,1.00,1.00
1446,10221,10235,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1447,10235,10237,6.00,3.00,1.00,1.00,1.00,1.00,1.00
1448,10237,10238,6.00,3.00,1.00,1.00,1.00,1.00,1.00
1449,10238,10240,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1450,10215,10219,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1451,10219,10221,1.00,2.00,1.00,2.00,1.00,1.00,1.00
1452,10235,10236,7.00,3.00,2.00,1.00,1.00,1.00,1.00
1453,10236,10238,7.00,3.00,2.00,1.00,1.00,1.00,1.00
1454,10003,10002,8.00,2.00,1.00,1.00,1.00,2.00,1.00
1455,10002,10006,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1456,10006,10007,8.00,2.00,1.00,1.00,1.00,1.00,1.00
1457,10007,10008,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1458,10008,10009,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1459,10009,10010,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1460,10010,10011,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1461,10011,10014,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1462,10014,10017,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1463,10017,10018,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1464,10018,10019,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1465,10019,10020,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1466,10020,10022,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1467,10022,10024,8.00,2.00,1.00,1.00,1.00,2.00,1.00
1468,10024,10027,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1469,10027,10029,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1470,10029,10032,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1471,10032,10033,2.00,3.00,1.00,1.00,2.00,2.00,1.00
1472,10033,10035,2.00,3.00,1.00,1.00,2.00,2.00,1.00
1473,10035,10085,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1474,10085,10091,8.00,2.00,1.00,1.00,2.00,2.00,1.00
1475,10091,10120,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1476,10120,10122,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1477,10122,10131,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1478,10131,10135,8.00,2.00,1.00,1.00,1.00,2.00,1.00
1479,10135,10140,2.00,3.00,1.00,1.00,1.00,1.00,1.00
1480,10140,10145,2.00,3.00,1.00,1.00,1.00,1.00,1.00
1481,10145,10147,8.00,2.00,1.00,1.00,1.00,1.00,1.00
1482,10147,10157,2.00,3.00,1.00,1.00,1.00,1.00,1.00
1483,10157,10171,2.00,3.00,1.00,1.00,1.00,1.00,1.00
1484,10171,10177,8.00,2.00,1.00,1.00,1.00,1.00,1.00
1485,10177,10193,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1486,10193,10195,2.00,2.00,1.00,1.00,1.00,1.00,1.00
1487,10195,10197,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1488,10197,10201,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1489,10201,10214,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1490,10214,10216,2.00,3.00,1.00,1.00,1.00,1.00,1.00
1491,10216,10242,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1492,10242,10240,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1493,10216,10215,8.00,1.00,1.00,1.00,1.00,1.00,1.00
1494,10177,10173,8.00,2.00,1.00,1.00,1.00,1.00,1.00
1495,10171,10172,8.00,2.00,1.00,1.00,1.00,1.00,1.00
1496,10085,10087,8.00,2.00,1.00,1.00,1.00,2.00,1.00
1497,10033,10034,8.00,2.00,1.00,1.00,1.00,2.00,1.00
1498,10016,10010,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1499,10240,10248,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1500,10248,10267,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1501,10267,10276,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1502,10276,10297,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1503,10297,10304,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1504,10304,10309,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1505,10309,10319,1.00,2.00,2.00,1.00,1.00,1.00,1.00
1506,10319,10333,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1507,10333,10366,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1508,10366,10436,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1509,10436,10461,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1510,10461,10469,1.00,2.00,1.00,2.00,1.00,1.00,1.00
1511,10469,10538,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1512,10538,10596,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1513,10596,10600,6.00,2.00,1.00,1.00,1.00,1.00,1.00
1514,10242,10245,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1515,10245,10247,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1516,10247,10249,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1517,10249,10258,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1518,10258,10280,1.00,2.00,2.00,1.00,1.00,1.00,1.00
1519,10280,10286,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1520,10286,10292,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1521,10292,10293,1.00,2.00,2.00,1.00,1.00,1.00,1.00
1522,10293,10294,1.00,2.00,2.00,1.00,1.00,1.00,1.00
1523,10294,10300,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1524,10300,10305,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1525,10305,10311,8.00,2.00,1.00,1.00,1.00,2.00,1.00
1526,10311,10310,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1527,10310,10315,1.00,2.00,1.00,1.00,1.00,1.00,1.00
1528,10315,10322,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1529,10322,10344,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1530,10344,10347,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1531,10347,10364,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1532,10364,10368,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1533,10368,10377,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1534,10377,10379,1.00,3.00,1.00,1.00,1.00,1.00,1.00
